number,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,generation,legendary
78,Galarian Rapidash,Psychic,Fairy,500,65,100,70,80,80,105,8,False
79,Slowpoke,Water,Psychic,315,90,65,65,40,40,15,1,False
80,Slowbro,Water,Psychic,490,95,75,110,100,80,30,1,False
80,Galarian Slowbro,Poison,Psychic,490,95,100,95,100,70,30,8,False
80,Mega Slowbro,Water,Psychic,590,95,75,180,130,80,30,1,False
81,Magnemite,Electric,Steel,325,25,35,70,95,55,45,1,False
82,Magneton,Electric,Steel,465,50,60,95,120,70,70,1,False
83,Farfetchd,Normal,Flying,352,52,90,55,58,62,60,1,False
84,Doduo,Normal,Flying,310,35,85,45,35,35,75,1,False
85,Dodrio,Normal,Flying,460,60,110,70,60,60,100,1,False
87,Dewgong,Water,Ice,475,90,70,80,70,95,70,1,False
88,Alolan Grimer,Poison,Dark,325,80,80,50,40,50,25,7,False
89,Alolan Muk,Poison,Dark,500,105,105,75,65,100,50,7,False
91,Cloyster,Water,Ice,525,50,95,180,85,45,70,1,False
92,Gastly,Ghost,Poison,310,30,35,30,100,35,80,1,False
93,Haunter,Ghost,Poison,405,45,50,45,115,55,95,1,False
94,Gengar,Ghost,Poison,500,60,65,60,130,75,110,1,False
94,Mega Gengar,Ghost,Poison,600,60,65,80,170,95,130,1,False
94,Gigantamax Gengar,Ghost,Poison,500,60,65,60,130,75,110,1,False
95,Onix,Rock,Ground,385,35,45,160,30,45,70,1,False
102,Exeggcute,Grass,Psychic,325,60,40,80,60,45,40,1,False
103,Exeggutor,Grass,Psychic,520,95,95,85,125,65,55,1,False
103,Alolan Exeggutor,Grass,Dragon,530,95,105,85,125,75,45,7,False
105,Alolan Marowak,Fire,Ghost,425,60,80,110,50,80,45,7,False
110,Galarian Weezing,Poison,Fairy,490,65,90,120,85,70,60,8,False
111,Rhyhorn,Ground,Rock,345,80,85,95,30,30,25,1,False
112,Rhydon,Ground,Rock,485,105,130,120,45,45,40,1,False
121,Starmie,Water,Psychic,520,60,75,85,100,85,115,1,False
122,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
122,Galarian Mr. Mime,Ice,Psychic,460,50,65,65,90,90,100,8,False
123,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
124,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1,False
127,Mega Pinsir,Bug,Flying,600,65,155,120,65,90,105,1,False
130,Gyarados,Water,Flying,540,95,125,79,60,100,81,1,False
130,Mega Gyarados,Water,Dark,640,95,155,109,70,130,81,1,False
131,Lapras,Water,Ice,535,130,85,80,85,95,60,1,False
131,Gigantamax Lapras,Water,Ice,535,130,85,80,85,95,60,1,False
138,Omanyte,Rock,Water,355,35,40,100,90,55,35,1,False
139,Omastar,Rock,Water,495,70,60,125,115,70,55,1,False
140,Kabuto,Rock,Water,355,30,80,90,55,45,55,1,False
141,Kabutops,Rock,Water,495,60,115,105,65,70,80,1,False
142,Aerodactyl,Rock,Flying,515,80,105,65,60,75,130,1,False
142,Mega Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,1,False
144,Articuno,Ice,Flying,580,90,85,100,95,125,85,1,True
144,Galarian Articuno,Psychic,Flying,580,90,85,85,125,100,95,8,True
145,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1,True
145,Galarian Zapdos,Fighting,Flying,580,90,125,90,85,90,100,8,True
146,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,True
146,Galarian Moltres,Dark,Flying,580,90,85,90,100,125,90,8,True
149,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,1,False
150,Mega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,1,True
163,Hoothoot,Normal,Flying,262,60,30,30,36,56,50,2,False
164,Noctowl,Normal,Flying,442,100,50,50,76,96,70,2,False
165,Ledyba,Bug,Flying,265,40,20,30,40,80,55,2,False
166,Ledian,Bug,Flying,390,55,35,50,55,110,85,2,False
167,Spinarak,Bug,Poison,250,40,60,40,40,40,30,2,False
168,Ariados,Bug,Poison,390,70,90,70,60,60,40,2,False
169,Crobat,Poison,Flying,535,85,90,80,70,80,130,2,False
170,Chinchou,Water,Electric,330,75,38,38,56,56,67,2,False
171,Lanturn,Water,Electric,460,125,58,58,76,76,67,2,False
174,Igglybuff,Normal,Fairy,210,90,30,15,40,20,15,2,False
176,Togetic,Fairy,Flying,405,55,40,85,80,105,40,2,False
177,Natu,Psychic,Flying,320,40,50,45,70,45,70,2,False
178,Xatu,Psychic,Flying,470,65,75,70,95,70,95,2,False
181,Mega Ampharos,Electric,Dragon,610,90,95,105,165,110,45,2,False
183,Marill,Water,Fairy,250,70,20,50,20,50,40,2,False
184,Azumarill,Water,Fairy,420,100,50,80,60,80,50,2,False
187,Hoppip,Grass,Flying,250,35,35,40,35,55,50,2,False
188,Skiploom,Grass,Flying,340,55,45,50,45,65,80,2,False
189,Jumpluff,Grass,Flying,460,75,55,70,55,95,110,2,False
193,Yanma,Bug,Flying,390,65,65,45,75,45,95,2,False
194,Wooper,Water,Ground,210,55,45,45,25,25,15,2,False
195,Quagsire,Water,Ground,430,95,85,85,65,65,35,2,False
198,Murkrow,Dark,Flying,405,60,85,42,85,42,91,2,False
199,Slowking,Water,Psychic,490,95,75,80,100,110,30,2,False
199,Galarian Slowking,Poison,Psychic,490,95,65,80,110,110,30,8,False
203,Girafarig,Normal,Psychic,455,70,80,65,90,65,85,2,False
205,Forretress,Bug,Steel,465,75,90,140,60,60,40,2,False
207,Gligar,Ground,Flying,430,65,75,105,35,65,85,2,False
208,Steelix,Steel,Ground,510,75,85,200,55,65,30,2,False
208,Mega Steelix,Steel,Ground,610,75,125,230,55,95,30,2,False
211,Qwilfish,Water,Poison,430,65,95,75,55,55,85,2,False
212,Scizor,Bug,Steel,500,70,130,100,55,80,65,2,False
212,Mega Scizor,Bug,Steel,600,70,150,140,65,100,75,2,False
213,Shuckle,Bug,Rock,505,20,10,230,10,230,5,2,False
214,Heracross,Bug,Fighting,500,80,125,75,40,95,85,2,False
214,Mega Heracross,Bug,Fighting,600,80,185,115,40,105,75,2,False
215,Sneasel,Dark,Ice,430,55,95,55,35,75,115,2,False
219,Magcargo,Fire,Rock,410,50,50,120,80,80,30,2,False
220,Swinub,Ice,Ground,250,50,50,40,30,30,50,2,False
221,Piloswine,Ice,Ground,450,100,100,80,60,60,50,2,False
222,Corsola,Water,Rock,380,55,55,85,65,85,35,2,False
225,Delibird,Ice,Flying,330,45,55,45,65,45,75,2,False
226,Mantine,Water,Flying,465,65,40,70,80,140,70,2,False
227,Skarmory,Steel,Flying,465,65,80,140,40,70,70,2,False
228,Houndour,Dark,Fire,330,45,60,30,80,50,65,2,False
229,Houndoom,Dark,Fire,500,75,90,50,110,80,95,2,False
229,Mega Houndoom,Dark,Fire,600,75,90,90,140,90,115,2,False
230,Kingdra,Water,Dragon,540,75,95,95,95,95,85,2,False
238,Smoochum,Ice,Psychic,305,45,30,15,85,65,65,2,False
246,Larvitar,Rock,Ground,300,50,64,50,45,50,41,2,False
247,Pupitar,Rock,Ground,410,70,84,70,65,70,51,2,False
248,Tyranitar,Rock,Dark,600,100,134,110,95,100,61,2,False
248,Mega Tyranitar,Rock,Dark,700,100,164,150,95,120,71,2,False
249,Lugia,Psychic,Flying,680,106,90,130,90,154,110,2,True
250,Ho-oh,Fire,Flying,680,106,130,90,110,154,90,2,True
251,Celebi,Psychic,Grass,600,100,100,100,100,100,100,2,True
254,Mega Sceptile,Grass,Dragon,630,70,110,75,145,85,145,3,False
256,Combusken,Fire,Fighting,405,60,85,60,85,60,55,3,False
257,Blaziken,Fire,Fighting,530,80,120,70,110,70,80,3,False
257,Mega Blaziken,Fire,Fighting,630,80,160,80,130,80,100,3,False
259,Marshtomp,Water,Ground,405,70,85,70,60,70,50,3,False
260,Swampert,Water,Ground,535,100,110,90,85,90,60,3,False
260,Mega Swampert,Water,Ground,635,100,150,110,95,110,70,3,False
263,Galarian Zigzagoon,Dark,Normal,240,38,30,41,30,41,60,8,False
264,Galarian Linoone,Dark,Normal,420,78,70,61,50,61,100,8,False
267,Beautifly,Bug,Flying,395,60,70,50,100,50,65,3,False
269,Dustox,Bug,Poison,385,60,50,70,50,90,65,3,False
270,Lotad,Water,Grass,220,40,30,30,40,50,30,3,False
271,Lombre,Water,Grass,340,60,50,50,60,70,50,3,False
272,Ludicolo,Water,Grass,480,80,70,70,90,100,70,3,False
274,Nuzleaf,Grass,Dark,340,70,70,40,60,40,60,3,False
275,Shiftry,Grass,Dark,480,90,100,60,90,60,80,3,False
276,Taillow,Normal,Flying,270,40,55,30,30,30,85,3,False
277,Swellow,Normal,Flying,430,60,85,60,50,50,125,3,False
278,Wingull,Water,Flying,270,40,30,30,55,30,85,3,False
279,Pelipper,Water,Flying,430,60,50,100,85,70,65,3,False
280,Ralts,Psychic,Fairy,198,28,25,25,45,35,40,3,False
281,Kirlia,Psychic,Fairy,278,38,35,35,65,55,50,3,False
282,Gardevoir,Psychic,Fairy,518,68,65,65,125,115,80,3,False
282,Mega Gardevoir,Psychic,Fairy,618,68,85,65,165,135,100,3,False
283,Surskit,Bug,Water,269,40,30,32,50,52,65,3,False
284,Masquerain,Bug,Flying,414,70,60,62,80,82,60,3,False
286,Breloom,Grass,Fighting,460,60,130,80,60,60,70,3,False
290,Nincada,Bug,Ground,266,31,45,90,30,30,40,3,False
291,Ninjask,Bug,Flying,456,61,90,45,50,50,160,3,False
292,Shedinja,Bug,Ghost,236,1,90,45,30,30,40,3,False
298,Azurill,Normal,Fairy,190,50,20,40,20,40,20,3,False
302,Sableye,Dark,Ghost,380,50,75,75,65,65,50,3,False
302,Mega Sableye,Dark,Ghost,480,50,85,125,85,115,20,3,False
303,Mawile,Steel,Fairy,380,50,85,85,55,55,50,3,False
303,Mega Mawile,Steel,Fairy,480,50,105,125,55,95,50,3,False
304,Aron,Steel,Rock,330,50,70,100,40,40,30,3,False
305,Lairon,Steel,Rock,430,60,90,140,50,50,40,3,False
306,Aggron,Steel,Rock,530,70,110,180,60,60,50,3,False
307,Meditite,Fighting,Psychic,280,30,40,55,40,55,60,3,False
308,Medicham,Fighting,Psychic,410,60,60,75,60,75,80,3,False
308,Mega Medicham,Fighting,Psychic,510,60,100,85,80,85,100,3,False
315,Roselia,Grass,Poison,400,50,60,45,100,80,65,3,False
318,Carvanha,Water,Dark,305,45,90,20,65,20,65,3,False
319,Sharpedo,Water,Dark,460,70,120,40,95,40,95,3,False
319,Mega Sharpedo,Water,Dark,560,70,140,70,110,65,105,3,False
322,Numel,Fire,Ground,305,60,60,40,65,45,35,3,False
323,Camerupt,Fire,Ground,460,70,100,70,105,75,40,3,False
323,Mega Camerupt,Fire,Ground,560,70,120,100,145,105,20,3,False
329,Vibrava,Ground,Dragon,340,50,70,50,50,50,70,3,False
330,Flygon,Ground,Dragon,520,80,100,80,80,80,100,3,False
332,Cacturne,Grass,Dark,475,70,115,60,115,60,55,3,False
333,Swablu,Normal,Flying,310,45,40,60,40,75,50,3,False
334,Altaria,Dragon,Flying,490,75,70,90,70,105,80,3,False
334,Mega Altaria,Dragon,Fairy,590,75,110,110,110,105,80,3,False
337,Lunatone,Rock,Psychic,440,70,55,65,95,85,70,3,False
338,Solrock,Rock,Psychic,440,70,95,85,55,65,70,3,False
339,Barboach,Water,Ground,288,50,48,43,46,41,60,3,False
340,Whiscash,Water,Ground,468,110,78,73,76,71,60,3,False
342,Crawdaunt,Water,Dark,468,63,120,85,90,55,55,3,False
343,Baltoy,Ground,Psychic,300,40,40,55,40,70,55,3,False
344,Claydol,Ground,Psychic,500,60,70,105,70,120,75,3,False
345,Lileep,Rock,Grass,355,66,41,77,61,87,23,3,False
346,Cradily,Rock,Grass,495,86,81,97,81,107,43,3,False
347,Anorith,Rock,Bug,355,45,95,50,40,50,75,3,False
348,Armaldo,Rock,Bug,495,75,125,100,70,80,45,3,False
357,Tropius,Grass,Flying,460,99,68,83,72,87,51,3,False
363,Spheal,Ice,Water,290,70,40,50,55,50,25,3,False
364,Sealeo,Ice,Water,410,90,60,70,75,70,45,3,False
365,Walrein,Ice,Water,530,110,80,90,95,90,65,3,False
369,Relicanth,Water,Rock,485,100,90,130,45,65,55,3,False
373,Salamence,Dragon,Flying,600,95,135,80,110,80,100,3,False
373,Mega Salamence,Dragon,Flying,700,95,145,130,120,90,120,3,False
374,Beldum,Steel,Psychic,300,40,55,80,35,60,30,3,False
375,Metang,Steel,Psychic,420,60,75,100,55,80,50,3,False
376,Metagross,Steel,Psychic,600,80,135,130,95,90,70,3,False
376,Mega Metagross,Steel,Psychic,700,80,145,150,105,110,110,3,False
380,Latias,Dragon,Psychic,600,80,80,90,110,130,110,3,True
380,Mega Latias,Dragon,Psychic,700,80,100,120,140,150,110,3,True
381,Latios,Dragon,Psychic,600,80,90,80,130,110,110,3,True
381,Mega Latios,Dragon,Psychic,700,80,130,100,160,120,110,3,True
383,Primal Groudon,Ground,Fire,770,100,180,160,150,90,90,3,True
384,Rayquaza,Dragon,Flying,680,105,150,90,150,90,95,3,True
384,Mega Rayquaza,Dragon,Flying,780,105,180,100,180,100,115,3,True
385,Jirachi,Steel,Psychic,600,100,100,100,100,100,100,3,True
389,Torterra,Grass,Ground,525,95,109,105,75,85,56,4,False
391,Monferno,Fire,Fighting,405,64,78,52,78,52,81,4,False
392,Infernape,Fire,Fighting,534,76,104,71,104,71,108,4,False
395,Empoleon,Water,Steel,530,84,86,88,111,101,60,4,False
396,Starly,Normal,Flying,245,40,55,30,30,30,60,4,False
397,Staravia,Normal,Flying,340,55,75,50,40,40,80,4,False
398,Staraptor,Normal,Flying,485,85,120,70,50,60,100,4,False
400,Bibarel,Normal,Water,410,79,85,60,55,60,71,4,False
406,Budew,Grass,Poison,280,40,30,35,50,70,55,4,False
407,Roserade,Grass,Poison,515,60,70,65,125,105,90,4,False
410,Shieldon,Rock,Steel,350,30,42,118,42,88,30,4,False
411,Bastiodon,Rock,Steel,495,60,52,168,47,138,30,4,False
413,Wormadam Plant Cloak,Bug,Grass,424,60,59,85,79,105,36,4,False
413,Wormadam Sandy Cloak,Bug,Ground,424,60,79,105,59,85,36,4,False
413,Wormadam Trash Cloak,Bug,Steel,424,60,69,95,69,95,36,4,False
414,Mothim,Bug,Flying,424,70,94,50,94,50,66,4,False
415,Combee,Bug,Flying,244,30,30,42,30,42,70,4,False
416,Vespiquen,Bug,Flying,474,70,80,102,80,102,40,4,False
423,Gastrodon,Water,Ground,475,111,83,68,92,82,39,4,False
425,Drifloon,Ghost,Flying,348,90,50,34,60,44,70,4,False
426,Drifblim,Ghost,Flying,498,150,80,44,90,54,80,4,False
428,Mega Lopunny,Normal,Fighting,580,65,136,94,54,96,135,4,False
430,Honchkrow,Dark,Flying,505,100,125,52,105,52,71,4,False
434,Stunky,Poison,Dark,329,63,63,47,41,41,74,4,False
435,Skuntank,Poison,Dark,479,103,93,67,71,61,84,4,False
436,Bronzor,Steel,Psychic,300,57,24,86,24,86,23,4,False
437,Bronzong,Steel,Psychic,500,67,89,116,79,116,33,4,False
439,Mime Jr.,Psychic,Fairy,310,20,25,45,70,90,60,4,False
441,Chatot,Normal,Flying,411,76,65,45,92,42,91,4,False
442,Spiritomb,Ghost,Dark,485,50,92,108,92,108,35,4,False
443,Gible,Dragon,Ground,300,58,70,45,40,45,42,4,False
444,Gabite,Dragon,Ground,410,68,90,65,50,55,82,4,False
445,Garchomp,Dragon,Ground,600,108,130,95,80,85,102,4,False
445,Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92,4,False
448,Lucario,Fighting,Steel,525,70,110,70,115,70,90,4,False
448,Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112,4,False
451,Skorupi,Poison,Bug,330,40,50,90,30,55,65,4,False
452,Drapion,Poison,Dark,500,70,90,110,60,75,95,4,False
453,Croagunk,Poison,Fighting,300,48,61,40,61,40,50,4,False
454,Toxicroak,Poison,Fighting,490,83,106,65,86,65,85,4,False
458,Mantyke,Water,Flying,345,45,20,50,60,120,50,4,False
459,Snover,Grass,Ice,334,60,62,50,62,60,40,4,False
460,Abomasnow,Grass,Ice,494,90,92,75,92,85,60,4,False
460,Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30,4,False
461,Weavile,Dark,Ice,510,70,120,65,45,85,125,4,False
462,Magnezone,Electric,Steel,535,70,70,115,130,90,60,4,False
464,Rhyperior,Ground,Rock,535,115,140,130,55,55,40,4,False
468,Togekiss,Fairy,Flying,545,85,50,95,120,115,80,4,False
469,Yanmega,Bug,Flying,515,86,76,86,116,56,95,4,False
472,Gliscor,Ground,Flying,510,75,95,125,45,75,95,4,False
473,Mamoswine,Ice,Ground,530,110,130,80,70,60,80,4,False
475,Gallade,Psychic,Fighting,518,68,125,65,65,115,80,4,False
475,Mega Gallade,Psychic,Fighting,618,68,165,95,65,115,110,4,False
476,Probopass,Rock,Steel,525,60,55,145,75,150,40,4,False
478,Froslass,Ice,Ghost,480,70,80,70,80,70,110,4,False
479,Rotom,Electric,Ghost,440,50,50,77,95,77,91,4,False
479,Heat Rotom,Electric,Fire,520,50,65,107,105,107,86,4,False
479,Wash Rotom,Electric,Water,520,50,65,107,105,107,86,4,False
479,Frost Rotom,Electric,Ice,520,50,65,107,105,107,86,4,False
479,Fan Rotom,Electric,Flying,520,50,65,107,105,107,86,4,False
479,Mow Rotom,Electric,Grass,520,50,65,107,105,107,86,4,False
483,Dialga,Steel,Dragon,680,100,120,120,150,100,90,4,True
484,Palkia,Water,Dragon,680,90,120,100,150,120,100,4,True
485,Heatran,Fire,Steel,600,91,90,106,130,106,77,4,True
487,Giratina Altered Forme,Ghost,Dragon,680,150,100,120,100,120,90,4,True
487,Giratina Origin Forme,Ghost,Dragon,680,150,120,100,120,100,90,4,True
492,Shaymin Sky Forme,Grass,Flying,600,100,103,75,120,75,127,4,True
494,Victini,Psychic,Fire,600,100,100,100,100,100,100,5,True
499,Pignite,Fire,Fighting,418,90,93,55,70,55,55,5,False
500,Emboar,Fire,Fighting,528,110,123,65,100,65,65,5,False
519,Pidove,Normal,Flying,264,50,55,50,36,30,43,5,False
520,Tranquill,Normal,Flying,358,62,77,62,50,42,65,5,False
521,Unfezant,Normal,Flying,488,80,115,80,65,55,93,5,False
527,Woobat,Psychic,Flying,313,55,45,43,55,43,72,5,False
528,Swoobat,Psychic,Flying,425,67,57,55,77,55,114,5,False
530,Excadrill,Ground,Steel,508,110,135,60,50,65,88,5,False
531,Mega Audino,Normal,Fairy,545,103,60,126,80,126,50,5,False
536,Palpitoad,Water,Ground,384,75,65,55,65,55,69,5,False
537,Seismitoad,Water,Ground,509,105,95,75,85,75,74,5,False
540,Sewaddle,Bug,Grass,310,45,53,70,40,60,42,5,False
541,Swadloon,Bug,Grass,380,55,63,90,50,80,42,5,False
542,Leavanny,Bug,Grass,500,75,103,80,70,80,92,5,False
543,Venipede,Bug,Poison,260,30,45,59,30,39,57,5,False
544,Whirlipede,Bug,Poison,360,40,55,99,40,79,47,5,False
545,Scolipede,Bug,Poison,485,60,100,89,55,69,112,5,False
546,Cottonee,Grass,Fairy,280,40,27,60,37,50,66,5,False
547,Whimsicott,Grass,Fairy,480,60,67,85,77,75,116,5,False
551,Sandile,Ground,Dark,292,50,72,35,35,35,65,5,False
552,Krokorok,Ground,Dark,351,60,82,45,45,45,74,5,False
553,Krookodile,Ground,Dark,519,95,117,80,65,70,92,5,False
555,Darmanitan Zen Mode,Fire,Psychic,540,105,30,105,140,105,55,5,False
555,Galarian Darmanitan Zen Mode,Ice,Fire,540,105,160,55,30,55,135,8,False
557,Dwebble,Bug,Rock,325,50,65,85,35,35,55,5,False
558,Crustle,Bug,Rock,475,70,95,125,65,75,45,5,False
559,Scraggy,Dark,Fighting,348,50,75,70,35,70,48,5,False
560,Scrafty,Dark,Fighting,488,65,90,115,45,115,58,5,False
561,Sigilyph,Psychic,Flying,490,72,58,80,103,80,97,5,False
562,Galarian Yamask,Ground,Ghost,303,38,55,85,30,65,30,8,False
564,Tirtouga,Water,Rock,355,54,78,103,53,45,22,5,False
565,Carracosta,Water,Rock,495,74,108,133,83,65,32,5,False
566,Archen,Rock,Flying,401,55,112,45,74,45,70,5,False
567,Archeops,Rock,Flying,567,75,140,65,112,65,110,5,False
580,Ducklett,Water,Flying,305,62,44,50,44,50,55,5,False
581,Swanna,Water,Flying,473,75,87,63,87,63,98,5,False
585,Deerling,Normal,Grass,335,60,60,50,40,50,75,5,False
586,Sawsbuck,Normal,Grass,475,80,100,70,60,70,95,5,False
587,Emolga,Electric,Flying,428,55,75,60,75,60,103,5,False
589,Escavalier,Bug,Steel,495,70,135,105,60,105,20,5,False
590,Foongus,Grass,Poison,294,69,55,45,55,55,15,5,False
591,Amoonguss,Grass,Poison,464,114,85,70,85,80,30,5,False
592,Frillish,Water,Ghost,335,55,40,50,65,85,40,5,False
593,Jellicent,Water,Ghost,480,100,60,70,85,105,60,5,False
595,Joltik,Bug,Electric,319,50,47,50,57,50,65,5,False
596,Galvantula,Bug,Electric,472,70,77,60,97,60,108,5,False
597,Ferroseed,Grass,Steel,305,44,50,91,24,86,10,5,False
598,Ferrothorn,Grass,Steel,489,74,94,131,54,116,20,5,False
607,Litwick,Ghost,Fire,275,50,30,55,65,55,20,5,False
608,Lampent,Ghost,Fire,370,60,40,60,95,60,55,5,False
609,Chandelure,Ghost,Fire,520,60,55,90,145,90,80,5,False
618,Stunfisk,Ground,Electric,471,109,66,84,81,99,32,5,False
618,Galarian Stunfisk,Ground,Steel,471,109,81,99,66,84,32,8,False
622,Golett,Ground,Ghost,303,59,74,50,35,50,35,5,False
623,Golurk,Ground,Ghost,483,89,124,80,55,80,55,5,False
624,Pawniard,Dark,Steel,340,45,85,70,40,40,60,5,False
625,Bisharp,Dark,Steel,490,65,125,100,60,70,70,5,False
627,Rufflet,Normal,Flying,350,70,83,50,37,50,60,5,False
628,Braviary,Normal,Flying,510,100,123,75,57,75,80,5,False
629,Vullaby,Dark,Flying,370,70,55,75,45,65,60,5,False
630,Mandibuzz,Dark,Flying,510,110,65,105,55,95,80,5,False
632,Durant,Bug,Steel,484,58,109,112,48,48,109,5,False
633,Deino,Dark,Dragon,300,52,65,50,45,50,38,5,False
634,Zweilous,Dark,Dragon,420,72,85,70,65,70,58,5,False
635,Hydreigon,Dark,Dragon,600,92,105,90,125,90,98,5,False
636,Larvesta,Bug,Fire,360,55,85,55,50,55,60,5,False
637,Volcarona,Bug,Fire,550,85,60,65,135,105,100,5,False
638,Cobalion,Steel,Fighting,580,91,90,129,90,72,108,5,True
639,Terrakion,Rock,Fighting,580,91,129,90,72,90,108,5,True
640,Virizion,Grass,Fighting,580,91,90,72,90,129,108,5,True
642,Thundurus Incarnate Forme,Electric,Flying,580,79,115,70,125,80,111,5,True
642,Thundurus Therian Forme,Electric,Flying,580,79,105,70,145,80,101,5,True
643,Reshiram,Dragon,Fire,680,100,120,100,150,120,90,5,True
644,Zekrom,Dragon,Electric,680,100,150,120,120,100,90,5,True
645,Landorus Incarnate Forme,Ground,Flying,600,89,125,90,115,80,101,5,True
645,Landorus Therian Forme,Ground,Flying,600,89,145,90,105,80,91,5,True
646,Kyurem,Dragon,Ice,660,125,130,90,130,90,95,5,True
646,Black Kyurem,Dragon,Ice,700,125,170,100,120,90,95,5,True
646,White Kyurem,Dragon,Ice,700,125,120,90,170,100,95,5,True
647,Keldeo Ordinary Forme,Water,Fighting,580,91,72,90,129,90,108,5,True
647,Keldeo Resolute Forme,Water,Fighting,580,91,72,90,129,90,108,5,True
648,Meloetta Aria Forme,Normal,Psychic,600,100,77,77,128,128,90,5,True
